term_str,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
salvation,0.0010448074,0.00011329101,2.5001193e-06,0.0014143197,0.0018090595,0.00011190668,0.0029187584,0.00014833802,8.331686e-05,5.7131253e-08
heaven,0.0010394492,2.2189475e-05,1.5164824e-05,0.0003402287,0.0001221493,2.4416877e-07,0.002948317,0.00014967518,0.00029415137,2.302529e-07
moreover,0.0010391928,6.294659e-07,0.00011125697,0.00032189736,0.00026735148,0.0005811615,6.1439554e-05,0.00010430586,6.4634005e-05,0.00033493547
forth,0.0010257611,6.585818e-05,1.1626127e-05,0.00043009658,0.00068539387,0.00023034423,0.0007479639,7.3057395e-06,0.0003666064,4.3089287e-05
due,0.0010164388,0.00018641535,9.941119e-05,0.0001284587,0.00011934242,0.00071448274,3.9056285e-05,5.4970973e-05,0.00017733953,0.00049641397
put,0.0010134549,1.940306e-05,3.9921877e-05,0.00083252584,0.0004863866,0.00012123872,0.0005970972,0.00047498776,0.0013137617,0.0007509489
like,0.001013151,0.00011091567,0.0010231823,0.0005446754,0.0010540435,0.00010827034,0.0018610299,0.0031921263,0.006871509,0.0009708616
dignity,0.001005084,1.5532332e-05,0.0015168577,0.0012195542,0.0002643958,0.00011133431,0.00021054504,0.00013487885,0.00017402756,0.003916279
light,0.0010027668,0.00013540893,3.0635627e-05,0.002089829,0.0009616797,0.00047119998,0.0039878353,0.00091907074,0.000710511,0.00067544903
either,0.0009940235,1.0311581e-05,1.2353001e-07,0.00016086992,8.232677e-06,0.00078328484,2.3354578e-07,8.964415e-08,0.00019266517,0.00010750082
peter,0.0009881776,0.0007740297,0.00013981551,3.806712e-05,0.0018179769,0.0011801799,0.0024845698,0.0029145319,0.00044873077,5.70049e-08
son,0.000988123,0.002025994,0.0007203671,0.0025576593,0.0012821717,3.7467726e-06,0.007609572,0.0005573578,0.00040767374,2.6358848e-06
establish,0.0009849862,0.000113444556,0.00076846784,0.00044687657,0.0004594317,0.0035585961,0.00011100138,5.8467253e-05,1.374061e-07,0.0005468766
number,0.000982219,4.5656325e-06,0.00020988037,0.00012027839,0.0008275216,0.0012417196,8.6057946e-05,0.0002747889,0.0001888608,0.00073249167
xiii,0.000981574,0.000110523506,3.5706264e-05,0.000120510056,6.857818e-08,0.0001583251,8.1662066e-08,4.9795573e-05,8.131504e-08,7.3716656e-06
aid,0.0009771877,5.5980186e-06,0.0004943802,5.2874762e-05,0.00012851405,0.00016696668,7.10671e-05,7.8279365e-05,7.963858e-05,0.00051894516
strive,0.000970979,0.00011523652,0.0005278631,0.00012578428,0.0005608102,3.9978913e-05,0.00011178186,0.00021061527,2.8954368e-05,0.0002880524
do,0.00096781674,0.00047647938,0.00028284243,0.0002742824,0.00040912657,0.0008220626,0.00024856874,8.815578e-05,0.0011137426,0.00037495157
interest,0.00096509355,5.2050884e-05,0.0010282688,2.6329317e-06,0.00013489106,0.00046103072,5.982098e-06,5.087982e-05,0.0002434838,0.0016900243
go,0.00095941767,8.985299e-05,0.000622778,0.0007888869,0.0009681414,0.00021374266,0.0016523297,0.0008753424,0.0070122345,0.00030700897
set,0.0009563175,4.013201e-05,0.00014844917,0.0007358538,0.00047864704,0.001177038,0.0008470258,0.00027031128,0.00081053114,0.00068309036
command,0.00095475494,2.820687e-06,2.0773721e-05,0.00024956485,0.0002477781,0.0001097892,0.00024354228,1.1647535e-07,5.812565e-05,6.0006846e-07
seek,0.0009546585,0.00034729316,0.0009169849,0.0011080295,0.0012111282,0.00025685495,0.00057765207,0.000578131,0.0017228363,0.0015221591
private,0.00093420636,5.4128363e-05,0.0003326858,2.7520662e-05,2.9951781e-05,0.00015959989,2.6543146e-05,1.4192943e-05,6.847023e-06,0.0003223116
possible,0.0009292686,0.00063494267,0.00089305826,0.00094631786,0.0005732331,0.0013699157,0.00015886237,0.00047903426,0.00055516843,0.001620065
pontiff,0.00092794857,4.5967906e-07,1.2351799e-07,9.685151e-08,1.001952e-07,0.0027891484,2.0408586e-05,8.964975e-08,0.0002968384,5.689472e-08
knowledge,0.00092541653,0.00010727381,1.2729987e-07,0.002065699,0.000316018,0.0014193171,5.5099976e-05,0.00038986315,1.780519e-05,0.0006481195
opinion,0.0009195523,4.5967536e-07,6.8252048e-06,0.00024259742,1.7117985e-07,0.0006322047,8.1661234e-08,9.429912e-08,5.3503496e-05,0.00034818126
clearly,0.0009184705,2.5522144e-05,5.603817e-05,0.0009563052,0.0005232355,0.0005728728,0.00018354785,1.724942e-05,0.00015130399,0.00038827804
result,0.00090510695,0.00030409536,5.7111458e-05,0.00063115644,0.00036959053,0.0004717874,2.3414615e-05,5.2480682e-05,0.00017264884,0.0012981138
special,0.00090340717,0.00011109693,0.0014275367,0.0009952073,0.0029029245,0.002555711,0.0015653222,0.0033328389,4.7892372e-05,0.0005648787
wisdom,0.0009024709,0.00013913166,0.00020647087,0.00089491974,0.0002228869,0.00014563985,0.00039714316,0.00045605897,0.00036262302,0.0004651976
point,0.00090219994,0.00025284875,0.00016242769,0.0021400745,0.00045728133,0.00045008105,0.00041838354,0.0003489892,0.0012687523,0.0012734045
head,0.00089985185,9.469371e-05,0.0005106154,0.0001701599,0.00030979846,0.0007313812,0.00029422605,1.5566371e-05,0.00019192281,7.906216e-05
praise,0.00089502917,0.000185912,5.8417776e-05,3.8043665e-05,0.00045937364,6.8037134e-06,0.0021661299,0.0003366603,2.3714381e-05,1.502176e-05
ought,0.00089437177,5.220922e-07,1.235508e-07,0.00022529025,0.00010303347,7.5286225e-05,5.0325775e-06,8.9641645e-08,5.28189e-05,0.00015100007
strength,0.00088586437,9.8758166e-05,0.00035149686,0.00017573913,0.0009954496,2.4514807e-07,0.0008383507,0.0006550226,0.0010400679,0.00020057631
noble,0.00088235905,4.101108e-05,0.0024807937,7.474654e-05,2.3647506e-05,9.5219144e-07,1.0016298e-05,0.0001523336,1.787065e-05,0.0002920895
priest,0.00088141946,5.0147733e-06,7.7801575e-05,4.980016e-05,0.009260382,0.0018810227,0.00047455967,0.00063875894,0.0008553732,5.689659e-08
free,0.0008806977,1.0668576e-05,3.9922408e-05,0.0011339046,0.00013554296,0.00017594673,0.0006264878,5.195039e-06,0.0009915974,0.00087976555
preserve,0.0008798314,0.00029038137,0.00034968063,0.00029004092,0.00032095765,0.0005729517,0.0001485247,0.00037616806,0.00010212838,0.0002431839
effort,0.00087346765,0.00086503447,0.0032074722,0.00016351338,0.0019350678,7.725272e-05,7.371808e-05,0.00055414217,0.00021675554,0.0028881424
think,0.0008692945,4.092516e-05,0.0001609991,0.000304832,0.00013872498,0.0003533941,0.00038320234,0.0007337434,0.004865981,0.0006887794
remain,0.0008689103,0.0004951317,0.00053921115,0.001055997,0.0009710827,0.00073854486,0.0008143804,0.0005464723,0.0012034032,0.00097615196
add,0.00086827396,4.7172944e-05,9.848922e-05,0.00032994122,5.9661543e-05,0.0006289258,0.0003070593,7.656415e-05,0.000500308,0.000117343945
regard,0.0008675241,0.00016964806,0.0013348783,0.0014545982,0.0008447094,0.003874043,2.4183333e-05,0.000177683,0.00035025127,0.0016889716
father,0.00086522615,0.00090080424,0.0017495746,0.0040232223,0.0027148428,0.0007838027,0.0077179833,0.0018141185,0.00406641,1.1182537e-05
paternal,0.00086366537,1.9561357e-05,1.44788e-05,1.8320436e-05,7.7878954e-05,4.3530777e-05,8.82441e-06,4.1597777e-05,1.5189342e-05,5.6903453e-08
demand,0.00086302916,8.591179e-07,7.761558e-06,0.0007455103,0.000991796,0.00058106874,3.717814e-05,0.00015598378,0.00019460857,0.0016107275
doubt,0.0008606398,5.4361317e-07,0.00016842977,0.00028756805,0.00012381055,0.00027204416,0.00011118564,3.35586e-06,0.0001960893,0.0001375367
doctor,0.00086015277,4.0544805e-05,1.2353861e-07,0.00018189383,6.857493e-08,0.00020679904,7.453781e-07,0.00032366606,0.00027224823,6.1073288e-06
enemy,0.00085961964,4.5976768e-07,1.2356905e-07,7.75266e-07,6.866476e-08,2.441536e-07,0.00013654893,8.964338e-08,0.00031824096,2.4596004e-05
whatever,0.000858784,8.51167e-06,0.00016769054,0.00033894766,0.00021619264,0.00038082176,8.8856745e-05,8.330276e-06,0.000238573,0.00021064306
need,0.0008587147,3.9438513e-05,2.0665471e-05,0.0009624691,0.0043557687,0.0013408762,0.00049802184,0.001248311,0.004329921,0.0054994808
alone,0.00085489627,4.8742737e-07,1.3865507e-07,0.0006947504,0.0003353398,5.253754e-05,0.00056150096,8.5119216e-05,0.001140872,0.00030200137
earth,0.000853379,6.257502e-05,1.4359656e-06,0.0005103118,0.00020859095,2.4416855e-07,0.0027591246,0.00012720433,0.0001453939,0.0011226729
benefit,0.0008508116,2.0557167e-05,0.00054334017,5.813269e-05,0.00023805202,0.0002024142,4.394222e-05,0.00021228258,9.834562e-06,0.0008148186
race,0.0008494822,0.00013154307,0.00035384152,0.0002591855,0.00010580888,2.441674e-07,0.00024749935,4.3337914e-05,2.6772957e-06,0.00042312822
concern,0.00084794505,0.00014832796,0.0015727816,0.0013402806,0.0016052728,0.0033903837,8.6615924e-05,0.00021670994,0.00027967244,0.002524923
defend,0.0008478454,4.816064e-07,0.00024970114,8.4351654e-05,0.00015019233,0.00011236089,5.8960704e-05,0.000108285516,0.00020468782,0.0007571372
class,0.0008445132,4.5962864e-07,3.6547914e-05,4.199871e-06,1.3466894e-05,1.9601719e-05,8.189451e-08,1.1232036e-05,4.347307e-05,0.0001436482
away,0.00083639025,5.125703e-07,1.2359143e-07,0.0002826594,6.622816e-05,2.552447e-07,0.00048534892,3.549418e-06,0.0014086057,4.1210347e-05
become,0.00083632604,3.719888e-05,2.1139207e-05,0.003942927,0.0013465474,0.000316938,0.0034131508,0.0015920174,0.002959244,0.0022015523
leave,0.00083465286,1.2594671e-05,0.0005331849,0.00026243523,0.0002733427,0.0002947708,0.00057184335,0.0007147773,0.0021420873,0.00038991045
declare,0.0008281365,0.000105864056,7.024566e-05,0.0002598021,9.680264e-06,0.00069538964,0.00018372899,5.457519e-07,3.110369e-06,3.3366858e-05
obtain,0.0008250337,4.596711e-07,2.5950378e-05,0.00014012927,4.794508e-05,0.0005190537,0.00036638568,0.00036311644,8.983813e-06,8.6684326e-05
blessing,0.0008188274,0.00032478516,0.0034363852,8.731808e-05,0.0004905575,6.5322194e-05,0.00075690506,0.0036290183,0.00014301209,0.0004031349
mankind,0.00081771985,6.2426545e-07,0.0005140211,0.00036902085,0.00012560011,2.441672e-07,0.00049600715,3.2123447e-05,6.408232e-06,0.00058686075
almost,0.0008143985,2.6304831e-05,8.415257e-05,0.00031517455,4.2739965e-05,0.00014667459,0.000121224606,0.00028745903,0.00026020437,0.0002425023
happy,0.0008135282,0.00044924897,0.0031030062,9.845498e-08,1.9659763e-05,3.62312e-05,0.00054500886,0.0012273912,0.0008876695,2.7071099e-05
lay,0.0008060016,1.0349836e-05,7.1705894e-05,0.0001501475,0.0028382975,0.00096112944,0.00025064038,0.00032782712,0.00012466025,0.00016060691
although,0.000803438,4.5047277e-06,0.00017350142,0.00040206723,0.00020753311,0.00036781764,0.00015659741,0.00015827519,6.5270746e-05,0.00018888304
obedience,0.0008018895,7.4929824e-07,1.2353422e-07,0.00047856304,0.0005917509,5.786485e-05,0.000285829,1.525763e-05,3.9063407e-06,5.689903e-08
certainly,0.000800978,6.840228e-05,0.00019821196,0.000768846,0.0002244463,0.00033720842,9.022605e-05,0.00036686962,0.00031818307,0.0005412661
worthy,0.0007990316,8.115864e-05,0.000839075,0.0001021809,0.00028192298,0.00046140022,0.00019469918,0.00013907721,1.9191273e-05,0.00029258276
pontificate,0.0007981826,1.0961555e-06,0.00021272629,0.00018755451,1.8443086e-05,0.00091760076,9.0623836e-08,0.00018235444,8.131316e-08,5.690682e-08
beloved,0.0007952008,0.00041906702,0.0024457474,1.4528755e-05,0.00047345553,8.7769973e-07,0.0008547497,0.0010304704,2.8790604e-05,6.0548933e-07
thought,0.00079455256,3.8315742e-05,0.0007103235,0.00081538485,0.00012894059,1.6886224e-05,0.0004891027,0.0012257026,0.0005202119,0.0003247815
course,0.0007880216,0.00023985819,0.0003321357,0.0006017275,0.00029259032,0.00097156165,0.0002193704,0.0002477255,0.00033165008,0.00044253678
association,0.0007800171,4.6029817e-07,1.2356608e-07,1.14991035e-05,0.00022008654,0.00051155884,6.944976e-07,0.0010916576,0.000100592464,0.0005511021
spiritual,0.00077564805,0.00015782112,0.0037702543,0.0017103642,0.0035719348,0.00040165207,0.00077409676,0.0036580046,0.00034885245,0.0008994086
lead,0.0007734993,0.00056968373,0.0002613763,0.001477211,0.0016285584,0.00016313976,0.0014004477,0.0007008653,0.0012727567,0.0013512414
spread,0.00076884165,2.6115125e-05,5.395393e-05,3.897541e-05,0.0007602533,9.7757045e-05,0.0002913941,0.0007635056,0.00017287166,0.00042758582
contrary,0.0007687985,4.5966144e-07,1.2556545e-07,0.00047446074,2.949734e-05,0.00076250354,7.386782e-05,3.4066456e-05,0.00027966264,0.0003142482
advantage,0.00076739263,4.5967684e-07,9.0395566e-05,4.621212e-05,3.1623418e-05,5.9742604e-05,8.180926e-08,8.1192775e-06,9.566871e-05,0.00019557736
prayer,0.0007648503,0.0016219999,0.0019335188,0.0003268739,0.0034916631,9.44918e-05,0.0064061913,0.00441893,0.0018735197,5.2357525e-05
rest,0.0007622417,4.8341286e-07,0.00018852347,0.00016718025,0.00011783122,6.5883796e-05,0.00047366804,5.6390556e-05,0.00029687345,0.0002487423
grave,0.00076120684,7.464555e-05,2.8720826e-06,0.00011783402,2.139127e-05,0.0003639396,2.5820475e-05,8.965736e-08,6.5434004e-05,0.0005461021
individual,0.00075978483,3.2036533e-06,0.00034546672,0.0014875082,0.0009089491,0.00097199413,7.044182e-05,6.454895e-05,1.937758e-05,0.0034150004
roman,0.00075889035,2.9248624e-05,0.0004052665,7.4233634e-05,1.0518591e-05,0.0063722357,0.00049756246,0.0003480454,2.0774558e-05,5.7166968e-08
perfection,0.0007565608,2.4682215e-05,1.3434799e-07,0.0005170002,0.00011642206,1.6354234e-05,7.2061925e-06,4.7699596e-05,8.136268e-08,5.6904153e-08
grant,0.0007536344,0.0003850303,0.00056002615,0.00014425787,8.119624e-05,0.0010912627,0.0007188587,0.0003857262,0.00024314281,5.981245e-05
render,0.00074960775,4.5983106e-07,0.00018877306,0.00014414449,0.00027496737,0.00032342423,8.750824e-05,0.000114768955,1.1038058e-05,0.00014981236
memory,0.00074929686,0.00070279144,0.0011231783,4.8699614e-05,8.9450856e-05,0.00031078697,0.00048878504,0.0008440806,0.00072645117,9.852741e-06
bind,0.0007485262,0.00013326952,9.0457565e-05,0.00025968865,0.000118864125,0.0005206792,0.00016250876,1.3725847e-05,2.8499186e-05,0.000107067426
false,0.0007481293,4.59667e-07,1.235254e-07,0.00010619758,2.844118e-05,1.6704699e-06,3.5408473e-05,8.9666756e-08,0.00023231062,0.00011783113
thou,0.00074463425,4.5963958e-07,1.2351151e-07,1.1858206e-05,6.8571545e-08,2.441542e-07,0.000116487776,8.9646626e-08,2.0488739e-07,5.6897747e-08
turn,0.0007440443,2.1021588e-05,0.00039964743,0.00056255143,0.00044139073,3.0501455e-05,0.0013652062,0.0006537632,0.0010294518,0.0005965675
fruit,0.0007416908,0.00016719491,0.00023870089,0.000455986,0.0011043765,1.8626679e-05,0.00073795853,0.0009631348,0.00045081758,0.00042183927
little,0.0007394563,4.5969358e-07,9.410186e-06,0.00012671627,9.25966e-05,4.6744677e-05,0.00026255834,0.0003634869,0.0018921057,7.5350814e-05
exhort,0.0007344033,5.415962e-07,1.1427566e-05,3.377391e-05,0.00022061833,0.00010640044,0.00013523587,7.5150805e-05,4.0856114e-05,4.8096394e-06
necessity,0.00073053176,5.516425e-07,2.9297542e-05,0.000115744624,8.501788e-05,0.000283248,8.5187175e-08,1.3928959e-06,4.239234e-05,0.00020996813
school,0.0007300817,5.846604e-07,0.00021634644,1.7473518e-05,0.0011036305,0.0005323001,3.9873225e-06,0.0014699637,0.00041829614,0.00043030683
master,0.0007268542,4.6037283e-07,1.4543138e-05,0.00029710907,0.00017212874,0.00033539996,0.00020138673,0.000121709774,0.00054737274,9.186234e-08
nevertheless,0.0007190734,5.0191816e-06,5.894355e-05,0.00043736058,5.449225e-05,0.00032674137,3.8224283e-05,2.724519e-07,7.225432e-06,0.00010373259
direct,0.00071833446,7.983139e-05,5.1846473e-05,0.0007113494,0.0005965303,0.0005609984,0.0002038364,0.00016812282,3.9633098e-05,0.00070190814
kingdom,0.0007181532,3.221737e-05,0.00031376915,0.00048607477,0.0016359955,2.4483856e-07,0.0014792662,5.076191e-05,0.00032501773,1.4965192e-05
rome,0.00071601704,0.0040323627,0.0014357753,2.2504022e-05,0.0003258074,0.0020326483,0.00076748646,0.0053464803,0.00037172865,8.919319e-06
government,0.0007153561,4.5964472e-07,0.003539186,9.669658e-08,6.870666e-08,0.00025862147,8.16589e-08,8.967477e-08,4.273127e-07,0.00053212757
object,0.0007148036,4.596969e-07,2.0825264e-05,0.00045022494,2.7885857e-05,0.00011039097,1.794777e-05,1.3834506e-06,5.3830077e-05,0.0002100542
pass,0.00071462453,9.223225e-07,0.000118851916,0.00035557474,0.00023442417,0.00017304355,0.00056212855,0.0005042752,0.0007262561,0.00016302733
fear,0.00071416463,4.5966985e-07,1.2405255e-07,0.000102488586,0.00010955368,3.1743562e-07,0.000606248,1.1582888e-05,0.00129954,0.0003258103
provide,0.00071100285,1.01525375e-05,0.00014401354,0.0002470988,0.0006876923,0.002162945,6.301699e-06,5.9128975e-05,0.000118508244,0.0011894972
able,0.0007107893,0.00028397192,0.0013476652,0.00065841107,0.0011909629,0.000390809,0.0004637353,0.0016694618,0.0012614805,0.0009126376
clear,0.00070573523,9.498639e-07,4.0766958e-05,0.0009443506,0.00051498046,0.00072249956,8.922502e-05,1.5100324e-05,0.00037146156,0.00057449174
easily,0.00070342835,4.604896e-07,1.237468e-07,0.00021170382,4.750936e-05,7.0639835e-05,3.4226005e-06,1.1420287e-05,7.532138e-05,0.00017155112
benediction,0.00070035254,4.5974446e-07,2.0116592e-07,9.6690066e-08,6.856584e-08,2.4415993e-07,8.166172e-08,8.964229e-08,8.131241e-08,5.690177e-08
sacrifice,0.0006972125,7.062209e-05,0.00018821754,0.0005757065,0.00085996126,2.442379e-07,0.00199408,0.00030594115,9.985997e-05,0.00019263181
lord,0.0006890866,0.0017552976,1.4460793e-05,0.0013376361,0.005861319,0.00014656725,0.012314855,0.0029838858,0.0067054993,7.274059e-06
influence,0.0006889922,4.3308115e-05,7.044216e-05,0.0004364372,0.00021624891,0.00012235573,8.181222e-08,1.4010877e-05,8.214036e-08,0.00047427
flock,0.000687665,8.415564e-06,1.2352844e-07,9.697559e-08,0.0008561432,4.4536464e-05,0.0001229123,8.96496e-08,5.5220597e-05,5.6896198e-08
country,0.000685954,0.00013381072,0.014619574,1.17152815e-07,0.0011128191,0.00016689164,3.6957277e-05,0.00044168218,0.0005017715,0.0032794033
education,0.00068583176,4.5970205e-07,0.00023363564,3.91249e-05,0.0009693547,0.00088088226,8.165957e-08,0.00012742414,7.059358e-06,0.0022489494
supernatural,0.00068479107,4.5979687e-07,5.902123e-07,0.00038335324,0.00011242141,1.317424e-06,3.5167632e-06,9.6395415e-06,8.1309516e-08,5.6903282e-08
fall,0.00068280986,4.600598e-07,6.2279682e-06,0.00026494212,9.443554e-05,0.00012125088,0.00028797684,3.670524e-06,0.00087765185,0.00016791988
unite,0.0006803475,0.0014699406,0.0006511669,0.0005469802,0.000666487,1.4112488e-05,0.00078112324,0.00041986126,0.0001679066,0.0002615941
neither,0.00067827414,4.6559515e-05,1.2707991e-07,0.0003225858,2.7424967e-05,8.860154e-05,6.586581e-05,1.7927591e-06,0.00026688803,0.000122061545
bear,0.0006728034,0.0001988884,0.00040262824,0.0011640895,0.0018891355,7.9277284e-05,0.0020975939,0.0013851834,0.0012893701,0.00066088745
spirit,0.0006721771,0.0013360674,0.0012360815,0.0058547845,0.0073506795,0.00042977612,0.006784233,0.0014827481,0.0021073667,0.0005743676
speak,0.0006718612,0.00022646929,0.00060476403,0.0023267565,0.0007208979,4.4019558e-05,0.0012616796,9.833047e-05,0.0035594949,0.00033419
carry,0.0006712924,1.7406006e-06,0.00055545353,0.0003292731,0.0012628727,0.0025400002,0.00044452384,0.0012306739,0.0008292638,0.0006442697
daily,0.0006703883,4.6065438e-07,1.237436e-07,0.00011245267,0.00080689724,0.00013769063,0.00058564765,0.0012501406,0.0006651602,0.00038581694
whether,0.00067017163,4.775374e-07,1.3032376e-05,0.0003345353,0.0001460377,0.0012273813,2.0913983e-05,9.003634e-08,0.00041873765,0.00030551976
devote,0.00066607475,5.036182e-07,8.262151e-05,0.00025855599,0.0005357295,0.00012481323,2.9721343e-05,0.00042088004,1.4062214e-05,0.0002494438
judgment,0.0006656307,4.598593e-07,1.2353244e-07,0.00034818822,2.5287494e-07,0.00057948515,2.2479392e-06,8.963973e-08,7.663758e-05,5.8798552e-08
raise,0.00066342077,4.744734e-05,8.764711e-05,0.00028947607,0.00026010885,1.584641e-05,0.0011266368,0.0002900713,0.00020661637,0.00040196744
wise,0.00066260534,2.9523499e-05,0.00010406253,0.00010317586,0.00011907113,6.9029535e-05,8.48675e-05,0.00019982862,0.00013968073,8.373125e-05
unless,0.000657064,4.599024e-07,3.0478975e-07,8.227495e-05,9.520697e-05,0.0005977036,5.5817953e-05,8.964084e-08,0.00014599269,0.00014187569
