term_str,doc_id
rights,vatican__benedict-xvi__en__angelus_2007_documents_hf_ben_xvi_ang_20071104_html
rights,vatican__benedict-xvi__en__angelus_2008_documents_hf_ben_xvi_ang_20080101_world_day_peace_html
rights,vatican__benedict-xvi__en__angelus_2008_documents_hf_ben_xvi_ang_20080817_html
rights,vatican__benedict-xvi__en__angelus_2008_documents_hf_ben_xvi_ang_20081026_html
rights,vatican__benedict-xvi__en__angelus_2008_documents_hf_ben_xvi_ang_20081109_html
rights,vatican__benedict-xvi__en__angelus_2008_documents_hf_ben_xvi_ang_20081207_html
rights,vatican__benedict-xvi__en__angelus_2009_documents_hf_ben_xvi_ang_20090104_html
rights,vatican__benedict-xvi__en__angelus_2009_documents_hf_ben_xvi_ang_20090106_epifania_html
rights,vatican__benedict-xvi__en__angelus_2009_documents_hf_ben_xvi_ang_20090125_html
rights,vatican__benedict-xvi__en__angelus_2009_documents_hf_ben_xvi_reg_20090419_html
rights,vatican__benedict-xvi__en__angelus_2010_documents_hf_ben_xvi_ang_20100110_battesimo_html
rights,vatican__benedict-xvi__en__angelus_2010_documents_hf_ben_xvi_ang_20100228_html
rights,vatican__benedict-xvi__en__angelus_2010_documents_hf_ben_xvi_ang_20100328_palm_sunday_html
rights,vatican__benedict-xvi__en__angelus_2010_documents_hf_ben_xvi_ang_20100620_html
rights,vatican__benedict-xvi__en__angelus_2010_documents_hf_ben_xvi_ang_20101114_html
rights,vatican__benedict-xvi__en__angelus_2010_documents_hf_ben_xvi_ang_20101205_html
rights,vatican__benedict-xvi__en__angelus_2011_documents_hf_ben_xvi_ang_20111211_html
rights,vatican__benedict-xvi__en__angelus_2011_documents_hf_ben_xvi_reg_20110501_beatificazione_gpii_html
rights,vatican__benedict-xvi__en__angelus_2012_documents_hf_ben_xvi_ang_20120318_html
rights,vatican__benedict-xvi__en__angelus_2012_documents_hf_ben_xvi_ang_20120617_html
rights,vatican__benedict-xvi__en__angelus_2012_documents_hf_ben_xvi_ang_20120729_html
rights,vatican__benedict-xvi__en__angelus_2012_documents_hf_ben_xvi_ang_20120916_libano_html
rights,vatican__benedict-xvi__en__angelus_2012_documents_hf_ben_xvi_reg_20120520_html
rights,vatican__benedict-xvi__en__apost_constitutions_documents_hf_ben_xvi_apc_20091104_anglicanorum_coetibus_html
rights,vatican__benedict-xvi__en__apost_exhortations_documents_hf_ben_xvi_exh_20100930_verbum_domini_html
rights,vatican__benedict-xvi__en__apost_exhortations_documents_hf_ben_xvi_exh_20111119_africae_munus_html
rights,vatican__benedict-xvi__en__apost_exhortations_documents_hf_ben_xvi_exh_20120914_ecclesia_in_medio_oriente_html
rights,vatican__benedict-xvi__en__apost_letters_documents_hf_ben_xvi_apl_20080621_antiqua_ordinatione_html
rights,vatican__benedict-xvi__en__audiences_2005_documents_hf_ben_xvi_aud_20050824_html
rights,vatican__benedict-xvi__en__audiences_2007_documents_hf_ben_xvi_aud_20070523_html
rights,vatican__benedict-xvi__en__audiences_2007_documents_hf_ben_xvi_aud_20070926_html
rights,vatican__benedict-xvi__en__audiences_2008_documents_hf_ben_xvi_aud_20080430_html
rights,vatican__benedict-xvi__en__audiences_2008_documents_hf_ben_xvi_aud_20080604_html
rights,vatican__benedict-xvi__en__audiences_2008_documents_hf_ben_xvi_aud_20080702_html
rights,vatican__benedict-xvi__en__audiences_2009_documents_hf_ben_xvi_aud_20090311_html
rights,vatican__benedict-xvi__en__audiences_2009_documents_hf_ben_xvi_aud_20090401_html
rights,vatican__benedict-xvi__en__audiences_2009_documents_hf_ben_xvi_aud_20090708_html
rights,vatican__benedict-xvi__en__audiences_2009_documents_hf_ben_xvi_aud_20091216_html
rights,vatican__benedict-xvi__en__audiences_2010_documents_hf_ben_xvi_aud_20100616_html
rights,vatican__benedict-xvi__en__audiences_2010_documents_hf_ben_xvi_aud_20101020_html
rights,vatican__benedict-xvi__en__audiences_2010_documents_hf_ben_xvi_aud_20101117_html
rights,vatican__benedict-xvi__en__audiences_2011_documents_hf_ben_xvi_aud_20110223_html
rights,vatican__benedict-xvi__en__audiences_2012_documents_hf_ben_xvi_aud_20120404_html
rights,vatican__benedict-xvi__en__encyclicals_documents_hf_ben_xvi_enc_20051225_deus_caritas_est_html
rights,vatican__benedict-xvi__en__encyclicals_documents_hf_ben_xvi_enc_20090629_caritas_in_veritate_html
rights,vatican__benedict-xvi__en__homilies_2006_documents_hf_ben_xvi_hom_20060709_valencia_html
rights,vatican__benedict-xvi__en__homilies_2006_documents_hf_ben_xvi_hom_20060910_neue_messe_munich_html
rights,vatican__benedict-xvi__en__homilies_2007_documents_hf_ben_xvi_hom_20070101_world_day_peace_html
rights,vatican__benedict-xvi__en__homilies_2008_documents_hf_ben_xvi_hom_20080101_world_day_peace_html
rights,vatican__benedict-xvi__en__homilies_2008_documents_hf_ben_xvi_hom_20080420_yankee_stadium_ny_html
rights,vatican__benedict-xvi__en__homilies_2008_documents_hf_ben_xvi_hom_20080913_lourdes_processione_html
rights,vatican__benedict-xvi__en__homilies_2009_documents_hf_ben_xvi_hom_20090409_coena_domini_html
rights,vatican__benedict-xvi__en__homilies_2009_documents_hf_ben_xvi_hom_20090513_mangiatoia_html
rights,vatican__benedict-xvi__en__homilies_2009_documents_hf_ben_xvi_hom_20090514_precipizio_html
rights,vatican__benedict-xvi__en__homilies_2010_documents_hf_ben_xvi_hom_20100101_world_day_peace_html
rights,vatican__benedict-xvi__en__homilies_2010_documents_hf_ben_xvi_hom_20101024_chiusura_sinodo_mo_html
rights,vatican__benedict-xvi__en__homilies_2010_documents_hf_ben_xvi_hom_20101127_vespri_avvento_html
rights,vatican__benedict-xvi__en__homilies_2011_documents_hf_ben_xvi_hom_20110101_world_day_peace_html
rights,vatican__benedict-xvi__en__homilies_2011_documents_hf_ben_xvi_hom_20110619_san_marino_html
rights,vatican__benedict-xvi__en__homilies_2012_documents_hf_ben_xvi_hom_20120328_la_habana_html
rights,vatican__benedict-xvi__en__homilies_2012_documents_hf_ben_xvi_hom_20120405_messa_crismale_html
rights,vatican__benedict-xvi__en__homilies_2012_documents_hf_ben_xvi_hom_20120513_arezzo_html
rights,vatican__benedict-xvi__en__letters_2005_documents_hf_ben_xvi_let_20050524_card_tauran_html
rights,vatican__benedict-xvi__en__letters_2005_documents_hf_ben_xvi_let_20051026_nostra_aetate_html
rights,vatican__benedict-xvi__en__letters_2005_documents_hf_ben_xvi_let_20051104_kasper_istanbul_html
rights,vatican__benedict-xvi__en__letters_2005_documents_hf_ben_xvi_let_20051119_rivera_carrera_html
rights,vatican__benedict-xvi__en__letters_2006_documents_hf_ben_xvi_let_20060217_patriarca_mosca_html
rights,vatican__benedict-xvi__en__letters_2007_documents_hf_ben_xvi_let_20070428_scienze_sociali_html
rights,vatican__benedict-xvi__en__letters_2007_documents_hf_ben_xvi_let_20070527_china_html
rights,vatican__benedict-xvi__en__letters_2007_documents_hf_ben_xvi_let_20070901_symposium_environment_html
rights,vatican__benedict-xvi__en__letters_2008_documents_hf_ben_xvi_let_20080410_pc_justice_peace_html
rights,vatican__benedict-xvi__en__letters_2009_documents_hf_ben_xvi_let_20090701_berlusconi_g8_html
rights,vatican__benedict-xvi__en__letters_2010_documents_hf_ben_xvi_let_20100921_president_nigeria_html
rights,vatican__benedict-xvi__en__letters_2010_documents_hf_ben_xvi_let_20101018_seminaristi_html
rights,vatican__benedict-xvi__en__letters_2010_documents_hf_ben_xvi_let_20101101_lumen_caritatis_html
rights,vatican__benedict-xvi__en__letters_2010_documents_hf_ben_xvi_let_20101115_op_sanitari_html
rights,vatican__benedict-xvi__en__letters_2011_documents_hf_ben_xvi_let_20110911_anniversary_sept_11_html
rights,vatican__benedict-xvi__en__messages_communications_documents_hf_ben_xvi_mes_20080124_42nd_world_communications_day_html
rights,vatican__benedict-xvi__en__messages_communications_documents_hf_ben_xvi_mes_20090124_43rd_world_communications_day_html
rights,vatican__benedict-xvi__en__messages_food_documents_hf_ben_xvi_mes_20051012_world_food_day_2005_html
rights,vatican__benedict-xvi__en__messages_food_documents_hf_ben_xvi_mes_20071004_world_food_day_2007_html
rights,vatican__benedict-xvi__en__messages_food_documents_hf_ben_xvi_mes_20081013_world_food_day_2008_html
rights,vatican__benedict-xvi__en__messages_food_documents_hf_ben_xvi_mes_20091016_world_food_day_2009_html
rights,vatican__benedict-xvi__en__messages_food_documents_hf_ben_xvi_mes_20101015_world_food_day_2010_html
rights,vatican__benedict-xvi__en__messages_food_documents_hf_ben_xvi_mes_20111017_world_food_day_2011_html
rights,vatican__benedict-xvi__en__messages_food_documents_hf_ben_xvi_mes_20121016_world_food_day_2012_html
rights,vatican__benedict-xvi__en__messages_migration_documents_hf_ben_xvi_mes_20051018_world_migrants_day_html
rights,vatican__benedict-xvi__en__messages_migration_documents_hf_ben_xvi_mes_20061018_world_migrants_day_html
rights,vatican__benedict-xvi__en__messages_migration_documents_hf_ben_xvi_mes_20091016_world_migrants_day_html
rights,vatican__benedict-xvi__en__messages_migration_documents_hf_ben_xvi_mes_20100927_world_migrants_day_html
rights,vatican__benedict-xvi__en__messages_migration_documents_hf_ben_xvi_mes_20110921_world_migrants_day_html
rights,vatican__benedict-xvi__en__messages_migration_documents_hf_ben_xvi_mes_20121012_world_migrants_day_html
rights,vatican__benedict-xvi__en__messages_missions_documents_hf_ben_xvi_mes_20070527_world_mission_day_2007_html
rights,vatican__benedict-xvi__en__messages_peace_documents_hf_ben_xvi_mes_20051213_xxxix_world_day_peace_html
rights,vatican__benedict-xvi__en__messages_peace_documents_hf_ben_xvi_mes_20061208_xl_world_day_peace_html
rights,vatican__benedict-xvi__en__messages_peace_documents_hf_ben_xvi_mes_20071208_xli_world_day_peace_html
rights,vatican__benedict-xvi__en__messages_peace_documents_hf_ben_xvi_mes_20081208_xlii_world_day_peace_html
rights,vatican__benedict-xvi__en__messages_peace_documents_hf_ben_xvi_mes_20091208_xliii_world_day_peace_html
rights,vatican__benedict-xvi__en__messages_peace_documents_hf_ben_xvi_mes_20101208_xliv_world_day_peace_html
rights,vatican__benedict-xvi__en__messages_peace_documents_hf_ben_xvi_mes_20111208_xlv_world_day_peace_html
rights,vatican__benedict-xvi__en__messages_peace_documents_hf_ben_xvi_mes_20121208_xlvi_world_day_peace_html
rights,vatican__benedict-xvi__en__messages_pont_messages_2006_documents_hf_ben_xvi_mes_20061221_medio_oriente_html
rights,vatican__benedict-xvi__en__messages_pont_messages_2008_documents_hf_ben_xvi_mes_20080602_fao_html
rights,vatican__benedict-xvi__en__messages_pont_messages_2008_documents_hf_ben_xvi_mes_20081203_culture_religioni_html
rights,vatican__benedict-xvi__en__messages_pont_messages_2009_documents_hf_ben_xvi_mes_20090117_famiglie_messico_html
rights,vatican__benedict-xvi__en__messages_pont_messages_2009_documents_hf_ben_xvi_mes_20090320_martino_donne_html
rights,vatican__benedict-xvi__en__messages_pont_messages_2010_documents_hf_ben_xvi_mes_20100627_conf_episc_belgio_html
rights,vatican__benedict-xvi__en__messages_pont_messages_2011_documents_hf_ben_xvi_mes_20110328_antonelli_html
rights,vatican__benedict-xvi__en__messages_pont_messages_2011_documents_hf_ben_xvi_mes_20110429_social_sciences_html
rights,vatican__benedict-xvi__en__messages_pont_messages_2011_documents_hf_ben_xvi_mes_20110506_azione_cattolica_html
rights,vatican__benedict-xvi__en__messages_pont_messages_2012_documents_hf_ben_xvi_mes_20120418_pastorale_turismo_html
rights,vatican__benedict-xvi__en__messages_pont_messages_2012_documents_hf_ben_xvi_mes_20120615_bogota_html
rights,vatican__benedict-xvi__en__messages_urbi_documents_hf_ben_xvi_mes_20051225_urbi_html
rights,vatican__benedict-xvi__en__messages_urbi_documents_hf_ben_xvi_mes_20061225_urbi_html
rights,vatican__benedict-xvi__en__messages_urbi_documents_hf_ben_xvi_mes_20070408_urbi_easter_html
rights,vatican__benedict-xvi__en__messages_urbi_documents_hf_ben_xvi_mes_20081225_urbi_html
rights,vatican__benedict-xvi__en__messages_urbi_documents_hf_ben_xvi_mes_20091225_urbi_html
rights,vatican__benedict-xvi__en__messages_urbi_documents_hf_ben_xvi_mes_20101225_urbi_html
rights,vatican__benedict-xvi__en__messages_urbi_documents_hf_ben_xvi_mes_20111225_urbi_html
rights,vatican__benedict-xvi__en__messages_urbi_documents_hf_ben_xvi_mes_20120408_urbi_easter_html
rights,vatican__benedict-xvi__en__motu_proprio_documents_hf_ben_xvi_motu_proprio_20050531_antica_venerabile_basilica_html
rights,vatican__benedict-xvi__en__motu_proprio_documents_hf_ben_xvi_motu_proprio_20110830_quaerit_semper_html
rights,vatican__benedict-xvi__en__motu_proprio_documents_hf_ben_xvi_motu_proprio_20121111_caritas_html
rights,vatican__benedict-xvi__en__motu_proprio_documents_hf_ben_xvi_motu_proprio_20130116_ministrorum_institutio_html
rights,vatican__benedict-xvi__en__speeches_2005_august_documents_hf_ben_xvi_spe_20050819_cologne_synagogue_html
rights,vatican__benedict-xvi__en__speeches_2005_august_documents_hf_ben_xvi_spe_20050820_meeting_muslims_html
rights,vatican__benedict-xvi__en__speeches_2005_august_documents_hf_ben_xvi_spe_20050825_ambassador_venezuela_html
rights,vatican__benedict-xvi__en__speeches_2005_august_documents_hf_ben_xvi_spe_20050826_ambassador_paraguay_html
rights,vatican__benedict-xvi__en__speeches_2005_december_documents_hf_ben_xvi_spe_20051201_ambassador_algeria_html
rights,vatican__benedict-xvi__en__speeches_2005_december_documents_hf_ben_xvi_spe_20051201_ambassador_andorra_html
rights,vatican__benedict-xvi__en__speeches_2005_december_documents_hf_ben_xvi_spe_20051201_ambassador_finlandia_html
rights,vatican__benedict-xvi__en__speeches_2005_december_documents_hf_ben_xvi_spe_20051201_ambassador_togo_html
rights,vatican__benedict-xvi__en__speeches_2005_december_documents_hf_ben_xvi_spe_20051201_commissione_teologica_html
rights,vatican__benedict-xvi__en__speeches_2005_december_documents_hf_ben_xvi_spe_20051203_family_america_latina_html
rights,vatican__benedict-xvi__en__speeches_2005_december_documents_hf_ben_xvi_spe_20051223_ambassador_great_britain_html
rights,vatican__benedict-xvi__en__speeches_2005_july_documents_hf_ben_xvi_spe_20050725_diocesi_aosta_html
rights,vatican__benedict-xvi__en__speeches_2005_june_documents_hf_ben_xvi_spe_20050616_ambassador_azerbaijan_html
rights,vatican__benedict-xvi__en__speeches_2005_june_documents_hf_ben_xvi_spe_20050616_ambassador_guinea_html
rights,vatican__benedict-xvi__en__speeches_2005_june_documents_hf_ben_xvi_spe_20050616_ambassador_new_zealand_html
rights,vatican__benedict-xvi__en__speeches_2005_june_documents_hf_ben_xvi_spe_20050616_ambassador_rwanda_html
rights,vatican__benedict-xvi__en__speeches_2005_june_documents_hf_ben_xvi_spe_20050616_ambassador_switzerland_html
rights,vatican__benedict-xvi__en__speeches_2005_june_documents_hf_ben_xvi_spe_20050616_ambassador_zimbabwe_html
rights,vatican__benedict-xvi__en__speeches_2005_may_documents_hf_ben_xvi_spe_20050512_diplomatic_corps_html
rights,vatican__benedict-xvi__en__speeches_2005_may_documents_hf_ben_xvi_spe_20050519_ambassador_macedonia_html
rights,vatican__benedict-xvi__en__speeches_2005_may_documents_hf_ben_xvi_spe_20050519_film_wojtyla_html
rights,vatican__benedict-xvi__en__speeches_2005_november_documents_hf_ben_xvi_spe_20051119_pastorale_salute_html
rights,vatican__benedict-xvi__en__speeches_2005_november_documents_hf_ben_xvi_spe_20051128_sudan_html
rights,vatican__benedict-xvi__en__speeches_2005_october_documents_hf_ben_xvi_spe_20051016_prize_jp_ii_html
rights,vatican__benedict-xvi__en__speeches_2005_september_documents_hf_ben_xvi_spe_20050908_ad_limina_mexico_html
rights,vatican__benedict-xvi__en__speeches_2005_september_documents_hf_ben_xvi_spe_20050915_ad_limina_mexico_ii_html
rights,vatican__benedict-xvi__en__speeches_2005_september_documents_hf_ben_xvi_spe_20050915_rabbini_israele_html
rights,vatican__benedict-xvi__en__speeches_2005_september_documents_hf_ben_xvi_spe_20050923_ambassador_mexico_html
rights,vatican__benedict-xvi__en__speeches_2006_april_documents_hf_ben_xvi_spe_20060401_cath_educ_html
rights,vatican__benedict-xvi__en__speeches_2006_december_documents_hf_ben_xvi_spe_20061214_amb_kyrgyz_rep_html
rights,vatican__benedict-xvi__en__speeches_2006_december_documents_hf_ben_xvi_spe_20061214_ambassador_denmark_html
rights,vatican__benedict-xvi__en__speeches_2006_december_documents_hf_ben_xvi_spe_20061214_ambassador_mozambique_html
rights,vatican__benedict-xvi__en__speeches_2006_december_documents_hf_ben_xvi_spe_20061214_archbishop_athens_html
rights,vatican__benedict-xvi__en__speeches_2006_december_documents_hf_ben_xvi_spe_20061222_curia_romana_html
rights,vatican__benedict-xvi__en__speeches_2006_february_documents_hf_ben_xvi_spe_20060206_bishops_congo_ii_html
rights,vatican__benedict-xvi__en__speeches_2006_february_documents_hf_ben_xvi_spe_20060217_civilta_cattolica_html
rights,vatican__benedict-xvi__en__speeches_2006_february_documents_hf_ben_xvi_spe_20060220_morocco_ambassador_html
rights,vatican__benedict-xvi__en__speeches_2006_february_documents_hf_ben_xvi_spe_20060224_bosnia_erzegovina_html
rights,vatican__benedict-xvi__en__speeches_2006_january_documents_hf_ben_xvi_spe_20060109_diplomatic_corps_html
rights,vatican__benedict-xvi__en__speeches_2006_january_documents_hf_ben_xvi_spe_20060127_acli_html
rights,vatican__benedict-xvi__en__speeches_2006_january_documents_hf_ben_xvi_spe_20060128_roman_rota_html
rights,vatican__benedict-xvi__en__speeches_2006_july_documents_hf_ben_xvi_spe_20060708_incontro_festivo_html
rights,vatican__benedict-xvi__en__speeches_2006_june_documents_hf_ben_xvi_spe_20060630_ambassador_uruguay_html
rights,vatican__benedict-xvi__en__speeches_2006_march_documents_hf_ben_xvi_spe_20060318_intern_organizations_html
rights,vatican__benedict-xvi__en__speeches_2006_may_documents_hf_ben_xvi_spe_20060513_pc_family_html
rights,vatican__benedict-xvi__en__speeches_2006_may_documents_hf_ben_xvi_spe_20060518_ambassador_cape_verde_html
rights,vatican__benedict-xvi__en__speeches_2006_may_documents_hf_ben_xvi_spe_20060518_ambassador_chad_html
rights,vatican__benedict-xvi__en__speeches_2006_may_documents_hf_ben_xvi_spe_20060518_ambassador_india_html
rights,vatican__benedict-xvi__en__speeches_2006_may_documents_hf_ben_xvi_spe_20060519_centesimus_annus_html
rights,vatican__benedict-xvi__en__speeches_2006_may_documents_hf_ben_xvi_spe_20060520_ambassador_spain_html
rights,vatican__benedict-xvi__en__speeches_2006_may_documents_hf_ben_xvi_spe_20060525_incontro_ecumenico_html
rights,vatican__benedict-xvi__en__speeches_2006_may_documents_hf_ben_xvi_spe_20060528_auschwitz_birkenau_html
rights,vatican__benedict-xvi__en__speeches_2006_november_documents_hf_ben_xvi_spe_20061120_italian_president_html
rights,vatican__benedict-xvi__en__speeches_2006_november_documents_hf_ben_xvi_spe_20061128_diplomatic_corps_html
rights,vatican__benedict-xvi__en__speeches_2006_november_documents_hf_ben_xvi_spe_20061130_dichiarazione_comune_html
rights,vatican__benedict-xvi__en__speeches_2006_october_documents_hf_ben_xvi_spe_20061019_convegno_verona_html
rights,vatican__benedict-xvi__en__speeches_2006_october_documents_hf_ben_xvi_spe_20061026_ordinari_militari_html
rights,vatican__benedict-xvi__en__speeches_2006_september_documents_hf_ben_xvi_spe_20060908_ambassador_chile_html
rights,vatican__benedict-xvi__en__speeches_2006_september_documents_hf_ben_xvi_spe_20060916_pav_html
rights,vatican__benedict-xvi__en__speeches_2006_september_documents_hf_ben_xvi_spe_20060918_ambassador_austria_html
rights,vatican__benedict-xvi__en__speeches_2006_september_documents_hf_ben_xvi_spe_20060925_ambasciatori_paesi_arabi_html
rights,vatican__benedict-xvi__en__speeches_2006_september_documents_hf_ben_xvi_spe_20060928_ambassador_germany_html
rights,vatican__benedict-xvi__en__speeches_2006_september_documents_hf_ben_xvi_spe_20060929_ambassador_albania_html
rights,vatican__benedict-xvi__en__speeches_2006_september_documents_hf_ben_xvi_spe_20060929_bishops_malawi_html
rights,vatican__benedict-xvi__en__speeches_2007_december_documents_hf_ben_xvi_spe_20071201_ong_html
rights,vatican__benedict-xvi__en__speeches_2007_december_documents_hf_ben_xvi_spe_20071213_kuwait_html
rights,vatican__benedict-xvi__en__speeches_2007_december_documents_hf_ben_xvi_spe_20071213_singapore_html
rights,vatican__benedict-xvi__en__speeches_2007_december_documents_hf_ben_xvi_spe_20071213_suriname_html
rights,vatican__benedict-xvi__en__speeches_2007_december_documents_hf_ben_xvi_spe_20071213_thailand_html
rights,vatican__benedict-xvi__en__speeches_2007_february_documents_hf_ben_xvi_spe_20070209_ambassador_colombia_html
rights,vatican__benedict-xvi__en__speeches_2007_february_documents_hf_ben_xvi_spe_20070210_academy_paris_html
rights,vatican__benedict-xvi__en__speeches_2007_february_documents_hf_ben_xvi_spe_20070210_amb_costa_rica_html
rights,vatican__benedict-xvi__en__speeches_2007_february_documents_hf_ben_xvi_spe_20070212_pul_html
rights,vatican__benedict-xvi__en__speeches_2007_february_documents_hf_ben_xvi_spe_20070224_academy_life_html
rights,vatican__benedict-xvi__en__speeches_2007_january_documents_hf_ben_xvi_spe_20070108_diplomatic_corps_html
rights,vatican__benedict-xvi__en__speeches_2007_january_documents_hf_ben_xvi_spe_20070122_ambassador_montenegro_html
rights,vatican__benedict-xvi__en__speeches_2007_june_documents_hf_ben_xvi_spe_20070601_ad_limina_centroafrica_html
rights,vatican__benedict-xvi__en__speeches_2007_june_documents_hf_ben_xvi_spe_20070601_ambassador_sudan_html
rights,vatican__benedict-xvi__en__speeches_2007_june_documents_hf_ben_xvi_spe_20070601_ambassadors_html
rights,vatican__benedict-xvi__en__speeches_2007_june_documents_hf_ben_xvi_spe_20070608_caritas_internationalis_html
rights,vatican__benedict-xvi__en__speeches_2007_june_documents_hf_ben_xvi_spe_20070609_congr_orientchurch_html
rights,vatican__benedict-xvi__en__speeches_2007_june_documents_hf_ben_xvi_spe_20070616_chrysostomos_ii_html
rights,vatican__benedict-xvi__en__speeches_2007_june_documents_hf_ben_xvi_spe_20070622_ad_limina_togo_html
rights,vatican__benedict-xvi__en__speeches_2007_march_documents_hf_ben_xvi_spe_20070316_ambassador_peru_html
rights,vatican__benedict-xvi__en__speeches_2007_march_documents_hf_ben_xvi_spe_20070322_pc_salute_html
rights,vatican__benedict-xvi__en__speeches_2007_march_documents_hf_ben_xvi_spe_20070324_comece_html
rights,vatican__benedict-xvi__en__speeches_2007_march_documents_hf_ben_xvi_spe_20070330_ambassador_ucraina_html
rights,vatican__benedict-xvi__en__speeches_2007_may_documents_hf_ben_xvi_spe_20070504_cirillo_metodio_html
rights,vatican__benedict-xvi__en__speeches_2007_may_documents_hf_ben_xvi_spe_20070511_bishops_brazil_html
rights,vatican__benedict-xvi__en__speeches_2007_may_documents_hf_ben_xvi_spe_20070513_conference_aparecida_html
rights,vatican__benedict-xvi__en__speeches_2007_may_documents_hf_ben_xvi_spe_20070526_confindustria_html
rights,vatican__benedict-xvi__en__speeches_2007_november_documents_hf_ben_xvi_spe_20071112_ambassador_indonesia_html
rights,vatican__benedict-xvi__en__speeches_2007_november_documents_hf_ben_xvi_spe_20071122_fao_html
rights,vatican__benedict-xvi__en__speeches_2007_october_documents_hf_ben_xvi_spe_20071004_ambasciatore_italia_html
rights,vatican__benedict-xvi__en__speeches_2007_october_documents_hf_ben_xvi_spe_20071005_cti_html
rights,vatican__benedict-xvi__en__speeches_2007_october_documents_hf_ben_xvi_spe_20071027_ambassador_ecuador_html
rights,vatican__benedict-xvi__en__speeches_2007_september_documents_hf_ben_xvi_spe_20070907_hofburg_wien_html
rights,vatican__benedict-xvi__en__speeches_2007_september_documents_hf_ben_xvi_spe_20070909_volontariato_austria_html
rights,vatican__benedict-xvi__en__speeches_2007_september_documents_hf_ben_xvi_spe_20070921_idc_html
rights,vatican__benedict-xvi__en__speeches_2008_april_documents_hf_ben_xvi_spe_20080415_intervista_usa_html
rights,vatican__benedict-xvi__en__speeches_2008_april_documents_hf_ben_xvi_spe_20080416_welcome_washington_html
rights,vatican__benedict-xvi__en__speeches_2008_april_documents_hf_ben_xvi_spe_20080418_un_visit_html
rights,vatican__benedict-xvi__en__speeches_2008_april_documents_hf_ben_xvi_spe_20080419_st_joseph_seminary_html
rights,vatican__benedict-xvi__en__speeches_2008_april_documents_hf_ben_xvi_spe_20080420_farewell_ny_html
rights,vatican__benedict-xvi__en__speeches_2008_december_documents_hf_ben_xvi_spe_20081205_ambassador_argentina_html
rights,vatican__benedict-xvi__en__speeches_2008_december_documents_hf_ben_xvi_spe_20081210_concerto_html
rights,vatican__benedict-xvi__en__speeches_2008_december_documents_hf_ben_xvi_spe_20081212_bishops_taiwan_html
rights,vatican__benedict-xvi__en__speeches_2008_december_documents_hf_ben_xvi_spe_20081213_autorita_ambasciata_html
rights,vatican__benedict-xvi__en__speeches_2008_december_documents_hf_ben_xvi_spe_20081218_bahrein_html
rights,vatican__benedict-xvi__en__speeches_2008_december_documents_hf_ben_xvi_spe_20081218_belize_html
rights,vatican__benedict-xvi__en__speeches_2008_december_documents_hf_ben_xvi_spe_20081218_fiji_island_html
rights,vatican__benedict-xvi__en__speeches_2008_december_documents_hf_ben_xvi_spe_20081218_iceland_html
rights,vatican__benedict-xvi__en__speeches_2008_december_documents_hf_ben_xvi_spe_20081218_kazakhstan_html
rights,vatican__benedict-xvi__en__speeches_2008_december_documents_hf_ben_xvi_spe_20081218_madagascar_html
rights,vatican__benedict-xvi__en__speeches_2008_december_documents_hf_ben_xvi_spe_20081218_malawi_html
rights,vatican__benedict-xvi__en__speeches_2008_december_documents_hf_ben_xvi_spe_20081218_sweden_html
rights,vatican__benedict-xvi__en__speeches_2008_december_documents_hf_ben_xvi_spe_20081218_tunisie_html
rights,vatican__benedict-xvi__en__speeches_2008_december_documents_hf_ben_xvi_spe_20081219_ulsa_html
rights,vatican__benedict-xvi__en__speeches_2008_february_documents_hf_ben_xvi_spe_20080208_costa_rica_html
rights,vatican__benedict-xvi__en__speeches_2008_february_documents_hf_ben_xvi_spe_20080209_donna_uomo_html
rights,vatican__benedict-xvi__en__speeches_2008_february_documents_hf_ben_xvi_spe_20080225_acd_life_html
rights,vatican__benedict-xvi__en__speeches_2008_february_documents_hf_ben_xvi_spe_20080229_ambassador_usa_html
rights,vatican__benedict-xvi__en__speeches_2008_january_documents_hf_ben_xvi_spe_20080107_diplomatic_corps_html
rights,vatican__benedict-xvi__en__speeches_2008_january_documents_hf_ben_xvi_spe_20080117_la_sapienza_html
rights,vatican__benedict-xvi__en__speeches_2008_january_documents_hf_ben_xvi_spe_20080118_celra_html
rights,vatican__benedict-xvi__en__speeches_2008_january_documents_hf_ben_xvi_spe_20080125_testi_legislativi_html
rights,vatican__benedict-xvi__en__speeches_2008_january_documents_hf_ben_xvi_spe_20080126_roman_rota_html
rights,vatican__benedict-xvi__en__speeches_2008_july_documents_hf_ben_xvi_spe_20080717_barangaroo_html
rights,vatican__benedict-xvi__en__speeches_2008_july_documents_hf_ben_xvi_spe_20080717_welcome_html
rights,vatican__benedict-xvi__en__speeches_2008_june_documents_hf_ben_xvi_spe_20080606_bishops_malaysia_html
rights,vatican__benedict-xvi__en__speeches_2008_june_documents_hf_ben_xvi_spe_20080619_roaco_html
rights,vatican__benedict-xvi__en__speeches_2008_june_documents_hf_ben_xvi_spe_20080626_ambassador_gabon_html
rights,vatican__benedict-xvi__en__speeches_2008_march_documents_hf_ben_xvi_spe_20080314_ambassador_bolivia_html
rights,vatican__benedict-xvi__en__speeches_2008_may_documents_hf_ben_xvi_spe_20080512_ambassador_israel_html
rights,vatican__benedict-xvi__en__speeches_2008_may_documents_hf_ben_xvi_spe_20080512_movimento_vita_html
